claim_id,claim_paid,total_claim_amount,claim_start_date,claim_status,tenure,exposure_id,condition_Other,condition_GastrointestinalIssues,condition_AllergiesAndskin,condition_EyesAndears,condition_Injuries,condition_RoutineCareandExaminations,condition_Illness,condition_Ingestion,condition_Dental,condition_Ortho,condition_BehavioralIssues,claimNb,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,max_tenure,total_earned_units,UW_Date,breed
claim_9b0a574e-92c2-4ed1-a8b4-d70abbbbe5d5,265.6545455,422.9818182,28/04/2024,covered_paid,2,exposure_247850fd-6bf9-4579-8c96-5c0bb2718f49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,14/02/2024 17:00,24,80,100,House,Reservoir,3073,VIC,11/03/1993,80100,2 years,30,1,2,cross,unknown,bordoodle,bordoodle,FALSE,0,24/01/2024 19:58,Evening (18:00 - 23:59),6,6.517241379,1/02/2024,bordoodle
claim_9b0bae28-6c68-412c-90e3-c39c8db15568,219.2727273,365,1/04/2024,covered_paid,2,exposure_bbea461b-2ae9-46b5-9069-b7335e24ba1a,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,5/02/2024 17:00,2,80,100,House,Kariong,2250,NSW,3/05/1995,80100,0-6 months,28,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,6/02/2024 20:46,Evening (18:00 - 23:59),6,6.827586207,1/02/2024,golden retriever
claim_9b20c9f3-36d3-485f-ac08-6fe2d55fc78b,324.8727273,406.0909091,11/05/2024,covered_paid,4,exposure_61a1c624-d4b2-4358-bfd8-f818da59f3bd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,TRUE,4-6 mo,unknown,3/01/2024 17:00,13,80,100,House,Yarralumla,2600,ACT,10/10/1969,80100,1 years,54,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,4/01/2024 9:35,Morning (05:00 - 11:59),7,8,1/01/2024,groodle
claim_9b337580-fd74-4352-880d-e861babda2f4,171.6181818,804.3,22/08/2024,covered_with_exclusions_paid,4,exposure_ec86d2ca-b5e8-4e27-9cba-4bdb5952ac55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,7-12 mo,TRUE,26/04/2024 17:00,26,80,0,House,Armstrong Creek,3217,VIC,12/07/1995,800,2 years,28,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,TRUE,0,27/04/2024 15:19,Afternoon (12:00 - 17:59),4,4.133333333,1/04/2024,dachshundminiature smooth haired
claim_9b3c46d3-47f3-47e9-80b1-ce05a67ebf76,165.2727273,218.3181818,29/01/2024,covered_with_exclusions_paid,1,exposure_d27dd7ca-d351-43e3-8ae2-a13f5af5c66b,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,20/12/2023 17:00,15,80,0,House,Bentleigh East,3165,VIC,15/09/1972,800,1 years,51,1,1,purebred,terrier,jack russell terrier,jack russell terrier,FALSE,0,22/11/2023 7:14,Morning (05:00 - 11:59),8,8,1/01/2024,jack russell terrier
claim_9b3f500f-5202-4604-9513-bde7f04b8c64,51.53636364,155.3363636,19/02/2024,covered_paid,3,exposure_33d54b1c-a7c6-48e7-ba10-27cd8189aecb,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,14/11/2023 17:00,3,80,100,Apartment,Denman Prospect,2611,ACT,1/08/1987,80100,0-6 months,36,1,2,purebred,spitz related,pembroke welsh corgi,pembroke welsh corgi,FALSE,0,15/11/2023 13:14,Afternoon (12:00 - 17:59),9,8,1/01/2024,pembroke welsh corgi
claim_9b4f64bb-81c1-4387-b380-50f75b5c6dc0,912.7272727,912.7272727,25/05/2024,covered_paid,5,exposure_b727ef88-9c86-4a5e-887b-b06f47c78bce,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,18/12/2023 17:00,2,100,100,House,Golden Square,3555,VIC,1/04/1996,100100,0-6 months,27,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,19/12/2023 8:36,Morning (05:00 - 11:59),8,8,1/01/2024,golden retriever
claim_9b9ad92c-26f1-42aa-ae55-5535831dbc0f,61.89090909,259.1818182,22/05/2024,covered_paid,0,exposure_58ea8468-64e1-4190-870c-b85a54b63471,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,4/05/2024 17:00,19,80,200,House,Northmead,2152,NSW,7/10/1974,80200,1 years,49,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,5/05/2024 13:24,Afternoon (12:00 - 17:59),3,3.870967742,1/05/2024,german shepherd
claim_9bdc9857-9c9a-472d-9b0e-fde327842ece,74,164.9090909,20/05/2024,covered_paid,6,exposure_2b324db9-0a78-42b8-a26d-282cf8a86426,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,FALSE,Not desexed,unknown,20/11/2023 17:00,5,100,100,House,Ringwood,3134,VIC,27/12/1972,100100,0-6 months,50,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,21/11/2023 11:43,Morning (05:00 - 11:59),9,8,1/01/2024,cavoodle
claim_9be84aee-21e8-40f8-9b53-41510b59d029,1483.045455,1853.809091,18/02/2024,covered_paid,3,exposure_f8267337-7fa9-4091-99e3-52fe20b76ad1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,2/11/2023 17:00,9,80,0,House,Kingsley,6026,WA,17/01/1955,800,7-12 months,68,1,3,purebred,pinscher,doberman pinscher,doberman pinscher,FALSE,0,3/11/2023 16:35,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_9bfd3293-705e-4b97-a7c5-172dfe2dedd4,24.14545455,121.1,7/08/2024,covered_paid,2,exposure_f2694a12-e870-4d13-9359-d324e2a9d0f4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,male,TRUE,4-6 mo,FALSE,17/06/2024 17:00,6,80,100,House,Goldie,3435,VIC,21/11/1991,80100,0-6 months,32,1,3,purebred,shepherd type,dutch shepherd,dutch shepherd,FALSE,0,17/06/2024 18:05,Evening (18:00 - 23:59),2,2.433333333,1/06/2024,Other
claim_9c293935-9f7b-4c49-8ba1-11563dd36e43,63.54545455,154.4545455,28/06/2024,covered_paid,7,exposure_8fc05072-da6c-4701-877c-2bfc5b88164f,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,FALSE,Not desexed,unknown,20/11/2023 17:00,2,100,100,House,Bargo,2574,NSW,8/02/1983,100100,0-6 months,40,1,4,purebred,shepherd type,bernese mountain dog,bernese mountain dog,FALSE,0,21/11/2023 11:15,Morning (05:00 - 11:59),9,8,1/01/2024,Other
claim_9c2f327f-7d82-4264-acbc-5067fbf79aa1,341.8181818,427.2727273,30/05/2024,covered_paid,6,exposure_cbc1b9d3-aec8-4430-93a4-ded067334dd6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,29/11/2023 17:00,3,80,0,House,Lidcombe,2141,NSW,19/03/1990,800,0-6 months,33,1,2,purebred,spitz related,finnish lapphund,finnish lapphund,FALSE,0,30/11/2023 20:37,Evening (18:00 - 23:59),9,8,1/01/2024,Other
claim_9c3df7ec-fc1c-49de-8253-5d2ca91445cb,6419.272727,8115,2/08/2024,covered_paid,3,exposure_d2f5dcd8-83f7-4cd6-b57b-b9c606192d1f,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,TRUE,13/05/2024 17:00,28,80,100,House,Cairnlea,3023,VIC,11/05/1976,80100,2 years,48,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,TRUE,0,14/05/2024 10:50,Morning (05:00 - 11:59),3,3.580645161,1/05/2024,cavalier king charles spaniel
claim_9c586589-0b68-46ed-a506-7aac29464f7c,207.1454545,466.7363636,23/08/2024,covered_with_exclusions_paid,3,exposure_7db1b149-7be3-4608-b19b-d11d5436fd62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,FALSE,22/05/2024 17:00,2,80,200,House,North Coogee,6163,WA,15/12/1961,80200,0-6 months,62,1,1,purebred,terrier,west highland white terrier,west highland white terrier,FALSE,0,23/05/2024 14:50,Afternoon (12:00 - 17:59),3,3.290322581,1/05/2024,Other
claim_9c68d379-0820-4bb5-9b9a-0e57a0a0693a,463.4181818,514.9090909,26/07/2024,covered_paid,8,exposure_dd57c424-cac6-4f49-b6ba-cd52715c8868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,male,FALSE,Not desexed,unknown,14/11/2023 17:00,2,90,100,Apartment,Cheltenham,3192,VIC,21/08/1983,90100,0-6 months,40,1,1,unnamed cross,unknown,bichon frise cross,bichon frise cross,FALSE,0,14/11/2023 18:13,Evening (18:00 - 23:59),9,8,1/01/2024,Other
claim_9c73f2ec-5ba4-4a97-bada-5432ee9ab751,211.2181818,279.0272727,20/07/2024,covered_with_exclusions_paid,6,exposure_fef3c6a1-2dac-43c5-96e9-334898063bef,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,1/01/2024 17:00,4,80,0,Apartment,Cammeray,2062,NSW,1/01/1973,800,0-6 months,51,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,2/01/2024 7:35,Morning (05:00 - 11:59),7,8,1/01/2024,Other
claim_9c876d50-e71b-4fcd-9178-be18f9f99d82,111.2727273,139.0909091,22/08/2024,covered_paid,6,exposure_058f4db0-712a-4124-85de-c289d49ee7d3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,TRUE,4-6 mo,unknown,15/02/2024 17:00,14,80,0,House,Birkenhead,5015,SA,26/03/2001,800,1 years,22,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,16/01/2024 14:12,Afternoon (12:00 - 17:59),6,6.482758621,1/02/2024,english cocker spaniel
claim_9c92b86d-b4e6-4cda-ba9f-9bcdd8598673,171.4818182,451.6181818,29/04/2024,covered_with_exclusions_paid,3,exposure_d2378728-d884-43ad-873c-31cc16e99723,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,TRUE,7-12 mo,unknown,10/01/2024 17:00,33,100,100,House,Margate,4019,QLD,29/08/1990,100100,2 years,33,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,11/01/2024 23:19,Evening (18:00 - 23:59),7,7.677419355,1/01/2024,cavoodle
claim_9ca1ad7e-70a2-4d8a-b877-7164199d5884,131.7181818,164.6545455,12/01/2024,covered_paid,2,exposure_288d5589-47a3-4d81-a31b-164e6bd31708,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,18/11/2023 17:00,2,80,0,House,Bassendean,6054,WA,4/02/1956,800,0-6 months,67,1,3,designerbreed,water dog,goldendoodle,goldendoodle,FALSE,0,13/11/2023 16:44,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_9cade796-e78a-4082-8c4c-12e78f3e86a2,268.7727273,298.6363636,16/07/2024,covered_paid,3,exposure_8492353f-98f1-45c8-b4d3-850647ef9ff1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,female,FALSE,Not desexed,unknown,7/04/2024 17:00,56,80,200,House,Box Hill,2765,NSW,28/06/1979,80200,4 years,44,1,2,purebred,brachycephalic,french bulldog,french bulldog,TRUE,0,8/04/2024 20:23,Evening (18:00 - 23:59),4,4.766666667,1/04/2024,french bulldog
claim_9cb16c38-2d15-4535-af1b-72e4b273c9fc,4682.545455,5944.090909,17/06/2024,covered_paid,7,exposure_adedd3f4-ba5b-4088-807c-e1e88fc02923,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,male,FALSE,Not desexed,unknown,4/11/2023 17:00,5,80,100,House,Kingsgrove,2208,NSW,24/02/1980,80100,0-6 months,43,1,3,purebred,brachycephalic,british bulldog,british bulldog,TRUE,0,5/11/2023 16:05,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_9ccb460f-20f4-4ab1-aa5f-a670db26ccd8,131.3454545,820,23/08/2024,covered_with_exclusions_paid,6,exposure_594049fb-cb57-4a01-b59d-7b90c7072609,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,22/02/2024 17:00,3,80,100,House,Norman Park,4170,QLD,7/02/2004,80100,0-6 months,20,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,23/02/2024 8:38,Morning (05:00 - 11:59),6,6.24137931,1/02/2024,golden retriever
claim_9ccfb046-c884-4af1-a4c8-ba0f9e2f66c5,21.23636364,26.54545455,12/01/2024,covered_paid,2,exposure_288d5589-47a3-4d81-a31b-164e6bd31708,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,18/11/2023 17:00,2,80,0,House,Bassendean,6054,WA,4/02/1956,800,0-6 months,67,1,3,designerbreed,water dog,goldendoodle,goldendoodle,FALSE,0,13/11/2023 16:44,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_9cf36579-95b8-4b25-b983-8eb1ed4c41e8,1423.781818,1988.818182,16/08/2024,covered_with_exclusions_paid,9,exposure_495a5253-dc5f-4756-ac3b-7405359acf9d,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,5/11/2023 17:00,41,80,100,House,Matraville,2036,NSW,NA,80100,3 years,28,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,6/11/2023 6:04,Morning (05:00 - 11:59),9,8,1/01/2024,american staffordshire terrier
claim_9d278251-23ad-4817-b4fa-76ad01b68624,151.0636364,241.9727273,21/05/2024,covered_paid,5,exposure_6902a4d5-a3b4-42e6-ae5f-c3639283c697,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,1/12/2023 17:00,3,100,100,House,Malvern East,3145,VIC,9/05/1973,100100,0-6 months,50,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2/12/2023 15:10,Afternoon (12:00 - 17:59),8,8,1/01/2024,golden retriever
claim_9d3bd4bf-79ce-4f7b-b7c3-d2441324f669,62.18181818,153.0909091,12/08/2024,covered_paid,8,exposure_9b3c46cc-1863-4dcd-a251-c19eb44d8046,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,13/12/2023 17:00,2,100,100,Apartment,Rochedale,4123,QLD,10/04/1995,100100,0-6 months,28,1,2,purebred,spitz related,pembroke welsh corgi,pembroke welsh corgi,FALSE,0,13/12/2023 14:46,Afternoon (12:00 - 17:59),8,8,1/01/2024,pembroke welsh corgi
claim_9d412ee8-d0fc-43e3-bb69-eef45fa0ef90,54.32727273,158.8181818,11/03/2024,covered_paid,2,exposure_b467d83e-8e31-44bd-b061-3ff4dcb4e15a,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,female,FALSE,Not desexed,unknown,8/01/2024 17:00,5,80,100,House,Carseldine,4034,QLD,7/03/1992,80100,0-6 months,31,1,3,purebred,hound,bull arab,bull arab,FALSE,0,9/01/2024 11:05,Morning (05:00 - 11:59),7,7.741935484,1/01/2024,Other
claim_9d4d8c96-63ed-4c8d-9844-021061d86c25,196.5454545,196.5454545,25/06/2024,covered_paid,7,exposure_3b753658-7470-4221-a631-69b7832865ab,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,male,FALSE,Not desexed,unknown,3/11/2023 17:00,6,80,100,House,Casey,2913,ACT,19/04/1994,80100,0-6 months,29,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,4/11/2023 20:59,Evening (18:00 - 23:59),9,8,1/01/2024,labrador retriever
claim_9d60e5dc-d022-4049-b3db-593061de637d,39.5,317.5,2/07/2024,covered_with_exclusions_paid,4,exposure_6578cb4a-7b02-45b2-ba87-4da5f0647de1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,26/03/2024 17:00,2,80,100,House,Cobbitty,2570,NSW,2/02/1952,80100,0-6 months,72,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,27/03/2024 11:01,Morning (05:00 - 11:59),5,5.161290323,1/03/2024,poodletoy
claim_9d631ea4-778f-49e7-b8e3-105cec29cf9a,390.9090909,488.6363636,14/08/2024,covered_paid,5,exposure_1b2d64e9-44e2-4dee-a566-c4471ea0b553,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,female,TRUE,2+ yr,unknown,14/03/2024 17:00,63,80,100,House,Norwest,2153,NSW,16/01/1972,80100,5 years,52,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,15/03/2024 20:45,Evening (18:00 - 23:59),5,5.548387097,1/03/2024,groodle
claim_9d9b84af-3766-4580-b3a2-ccaaa3edb7c6,67.63636364,84.54545455,8/04/2024,covered_paid,2,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,female,FALSE,Not desexed,unknown,2/02/2024 17:00,2,80,0,House,Burwood East,3151,VIC,13/04/1980,800,0-6 months,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,25/01/2024 9:47,Morning (05:00 - 11:59),6,7,1/02/2024,poodletoy
claim_9da1211e-6932-4534-b548-252543a8139e,410.6181818,513.2727273,28/05/2024,covered_paid,1,exposure_d48c4a5a-4b5c-4ea1-a20a-c5925b07a6b5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,3/04/2024 17:00,44,80,200,House,Bronte,2024,NSW,19/11/1989,80200,3 years,34,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,4/04/2024 9:40,Morning (05:00 - 11:59),4,4.9,1/04/2024,cavoodle
claim_9db6f7bb-5677-48a1-9d87-43c571e1e60e,51.77272727,351.6272727,18/06/2024,covered_with_exclusions_paid,0,exposure_14a07e2b-20d4-4e23-ad84-0fd69ef7e534,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,FALSE,1/06/2024 17:00,3,80,100,House,Kingston,2604,ACT,10/05/1984,80100,0-6 months,40,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2/06/2024 22:17,Evening (18:00 - 23:59),2,3,1/06/2024,golden retriever
claim_9dba0dc5-9077-40f1-897a-717d0f09203c,140.8272727,266.9454545,14/03/2024,covered_paid,4,exposure_f839db69-fe5b-4702-8e40-bac9603fa0ef,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,19/11/2023 17:00,2,80,100,House,Nundah,4012,QLD,10/09/1997,80100,0-6 months,26,1,1,purebred,brachycephalic,chihuahua,chihuahua,FALSE,0,20/11/2023 12:58,Afternoon (12:00 - 17:59),9,8,1/01/2024,chihuahua
claim_9dc1f1da-9cba-4b9e-afe1-43261b3a8ff0,101.8909091,204.1272727,27/03/2024,covered_paid,1,exposure_29655dbb-6462-4de4-ad87-51c015a80940,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,18/02/2024 17:00,2,90,100,House,Mclaren Vale,5171,SA,23/01/1986,90100,0-6 months,38,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,19/02/2024 11:09,Morning (05:00 - 11:59),6,6.379310345,1/02/2024,golden retriever
claim_9dc6f659-ff18-4398-a8eb-523fac4a5ffa,379.7454545,474.6818182,21/02/2024,covered_paid,2,exposure_c261d907-91be-46d3-9dea-5e83d39d5acf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,female,FALSE,Not desexed,unknown,3/12/2023 17:00,5,80,0,House,Port Macquarie,2444,NSW,30/10/1989,800,0-6 months,34,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,4/12/2023 18:39,Evening (18:00 - 23:59),8,8,1/01/2024,staffordshire bull terrier
claim_9de5d5a8-39e7-45dd-83b4-399a3d6d3b8f,141.5,232.4090909,16/07/2024,covered_paid,7,exposure_81e4dd99-a546-420b-bc48-ea3be33fe6a1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,24/12/2023 17:00,2,100,100,House,Doubleview,6018,WA,6/07/1955,100100,0-6 months,68,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,25/12/2023 22:27,Evening (18:00 - 23:59),8,8,1/01/2024,labrador retriever
claim_9e14df5a-2c8a-4c05-a857-3a31c7abebe6,670.6181818,836.0454545,19/02/2024,covered_paid,1,exposure_9c73c2b7-6360-447e-870b-949709df20ae,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,female,FALSE,Not desexed,unknown,26/01/2024 17:00,2,90,100,House,Pakenham,3810,VIC,11/08/1982,90100,0-6 months,41,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,27/01/2024 14:11,Afternoon (12:00 - 17:59),7,7.161290323,1/01/2024,poodletoy
claim_9e49017d-3cb8-4274-9ef8-b132852a058a,117.7454545,147.1818182,12/04/2024,covered_paid,3,exposure_5ddc1eea-9acb-4dd6-b1bf-4de289f746aa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,FALSE,Not desexed,unknown,31/12/2023 17:00,2,80,100,Apartment,Camberwell,3124,VIC,29/12/1995,80100,0-6 months,28,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,1/01/2024 16:44,Afternoon (12:00 - 17:59),7,8,1/01/2024,golden retriever
claim_9e545dee-e03c-47cc-b134-0acb2eb044b2,96.72727273,120.9090909,11/07/2024,covered_paid,2,exposure_35b1e761-f149-487b-b741-43f1ff541469,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,female,TRUE,7-12 mo,FALSE,16/05/2024 17:00,16,80,100,House,Springfield,2250,NSW,3/07/1979,80100,1 years,44,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,TRUE,0,16/05/2024 13:39,Afternoon (12:00 - 17:59),3,3.483870968,1/05/2024,american staffordshire terrier cross
claim_9e547369-aa1f-453a-97f8-8831ca632d43,180.8,226,24/06/2024,covered_paid,7,exposure_ad26db96-8d93-4a67-9820-ae0132844a1c,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,22/11/2023 17:00,4,80,0,House,Craigieburn,3064,VIC,4/04/1993,800,0-6 months,30,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,23/11/2023 11:33,Morning (05:00 - 11:59),9,8,1/01/2024,golden retriever
claim_9e65bcff-88d3-4f3f-bf77-076336d813bd,500.6818182,625.8545455,15/05/2024,covered_paid,5,exposure_b3ba51bf-89b5-4c31-81d9-491116456089,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,female,FALSE,Not desexed,unknown,20/12/2023 17:00,6,80,100,House,Armadale,6112,WA,16/11/2001,80100,0-6 months,22,1,4,purebred,mastiff,bullmastiff,bullmastiff,FALSE,0,21/12/2023 12:35,Afternoon (12:00 - 17:59),8,8,1/01/2024,Other
claim_9e826c1e-1441-4156-a7db-5379399d5e38,107.1636364,215.5454545,3/02/2024,covered_with_exclusions_paid,1,exposure_63b82f72-bd38-44b6-8a2a-852a6ecd6968,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,TRUE,4-6 mo,unknown,3/01/2024 17:00,27,80,0,House,Brighton East,3187,VIC,23/09/1977,800,2 years,46,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,4/01/2024 14:00,Afternoon (12:00 - 17:59),7,8,1/01/2024,cavoodle
claim_9e8c8be7-ac25-437d-bcfe-04ab1cb46cb2,141.9545455,164.5454545,18/08/2024,covered_with_exclusions_paid,5,exposure_85db2d18-1207-4a04-9150-49656a96bfd6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,15/03/2024 17:00,2,90,0,Apartment,Stanmore,2048,NSW,3/09/1978,900,0-6 months,45,1,1,purebred,terrier,west highland white terrier,west highland white terrier,FALSE,0,16/03/2024 12:07,Afternoon (12:00 - 17:59),5,5.516129032,1/03/2024,Other
claim_9e98a408-53d8-4413-a890-6a6284a21ff8,509.0909091,636.3636364,6/06/2024,covered_paid,2,exposure_1d687126-6326-4bb0-a4ae-b4c57a3a5e5b,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,female,FALSE,Not desexed,FALSE,11/04/2024 17:00,3,80,100,House,Cashmere,4500,QLD,26/06/1990,80100,0-6 months,33,1,1,purebred,spitz related,pomeranian,pomeranian,FALSE,0,12/04/2024 17:43,Afternoon (12:00 - 17:59),4,4.633333333,1/04/2024,pomeranian
